,size,prob,trial,result
18652,1000,0.88,52,879993.0
18653,1000,0.88,53,878919.0
18654,1000,0.88,54,879696.0
18655,1000,0.88,55,879513.0
18656,1000,0.88,56,879508.0
18657,1000,0.88,57,879619.0
18658,1000,0.88,58,880385.0
18659,1000,0.88,59,879853.0
18660,1000,0.88,60,880116.0
18661,1000,0.88,61,879869.0
18662,1000,0.88,62,879654.0
18663,1000,0.88,63,880168.0
18664,1000,0.88,64,880306.0
18665,1000,0.88,65,879697.0
18666,1000,0.88,66,879515.0
18667,1000,0.88,67,879837.0
18668,1000,0.88,68,879684.0
18669,1000,0.88,69,879683.0
18670,1000,0.88,70,879888.0
18671,1000,0.88,71,879819.0
18672,1000,0.88,72,879867.0
18673,1000,0.88,73,879662.0
18674,1000,0.88,74,879763.0
18675,1000,0.88,75,879210.0
18676,1000,0.88,76,879290.0
18677,1000,0.88,77,880155.0
18678,1000,0.88,78,879967.0
18679,1000,0.88,79,879475.0
18680,1000,0.88,80,879936.0
18681,1000,0.88,81,879477.0
18682,1000,0.88,82,879609.0
18683,1000,0.88,83,879033.0
18684,1000,0.88,84,879990.0
18685,1000,0.88,85,880728.0
18686,1000,0.88,86,879666.0
18687,1000,0.88,87,880018.0
18688,1000,0.88,88,880134.0
18689,1000,0.88,89,879556.0
18690,1000,0.88,90,880300.0
18691,1000,0.88,91,879961.0
18692,1000,0.88,92,879789.0
18693,1000,0.88,93,879370.0
18694,1000,0.88,94,879850.0
18695,1000,0.88,95,879998.0
18696,1000,0.88,96,880105.0
18697,1000,0.88,97,879850.0
18698,1000,0.88,98,880370.0
18699,1000,0.88,99,879357.0
18700,1000,0.89,0,889617.0
18701,1000,0.89,1,890176.0
18702,1000,0.89,2,890225.0
18703,1000,0.89,3,889710.0
18704,1000,0.89,4,889718.0
18705,1000,0.89,5,890124.0
18706,1000,0.89,6,890086.0
18707,1000,0.89,7,890360.0
18708,1000,0.89,8,890025.0
18709,1000,0.89,9,890138.0
18710,1000,0.89,10,890184.0
18711,1000,0.89,11,889664.0
18712,1000,0.89,12,889404.0
18713,1000,0.89,13,889864.0
18714,1000,0.89,14,889555.0
18715,1000,0.89,15,889439.0
18716,1000,0.89,16,889657.0
18717,1000,0.89,17,889844.0
18718,1000,0.89,18,889232.0
18719,1000,0.89,19,890079.0
18720,1000,0.89,20,889805.0
18721,1000,0.89,21,889714.0
18722,1000,0.89,22,890000.0
18723,1000,0.89,23,889412.0
18724,1000,0.89,24,889898.0
18725,1000,0.89,25,889185.0
18726,1000,0.89,26,889787.0
18727,1000,0.89,27,890307.0
18728,1000,0.89,28,889502.0
18729,1000,0.89,29,890422.0
18730,1000,0.89,30,890261.0
18731,1000,0.89,31,889699.0
18732,1000,0.89,32,890201.0
18733,1000,0.89,33,889522.0
18734,1000,0.89,34,890234.0
18735,1000,0.89,35,889533.0
18736,1000,0.89,36,889648.0
18737,1000,0.89,37,890124.0
18738,1000,0.89,38,890242.0
18739,1000,0.89,39,890101.0
18740,1000,0.89,40,890009.0
18741,1000,0.89,41,890043.0
18742,1000,0.89,42,889594.0
18743,1000,0.89,43,889634.0
18744,1000,0.89,44,889780.0
18745,1000,0.89,45,890119.0
18746,1000,0.89,46,889860.0
18747,1000,0.89,47,890144.0
18748,1000,0.89,48,889873.0
18749,1000,0.89,49,890306.0
18750,1000,0.89,50,889963.0
18751,1000,0.89,51,889696.0
18752,1000,0.89,52,890124.0
18753,1000,0.89,53,889941.0
18754,1000,0.89,54,890200.0
18755,1000,0.89,55,890218.0
18756,1000,0.89,56,889961.0
18757,1000,0.89,57,889567.0
18758,1000,0.89,58,890140.0
18759,1000,0.89,59,889088.0
18760,1000,0.89,60,890067.0
18761,1000,0.89,61,889577.0
18762,1000,0.89,62,889614.0
18763,1000,0.89,63,890148.0
18764,1000,0.89,64,889587.0
18765,1000,0.89,65,889742.0
18766,1000,0.89,66,889884.0
18767,1000,0.89,67,890118.0
18768,1000,0.89,68,890320.0
18769,1000,0.89,69,889805.0
18770,1000,0.89,70,889981.0
18771,1000,0.89,71,890006.0
18772,1000,0.89,72,890020.0
18773,1000,0.89,73,889628.0
18774,1000,0.89,74,889869.0
18775,1000,0.89,75,889217.0
18776,1000,0.89,76,889235.0
18777,1000,0.89,77,889545.0
18778,1000,0.89,78,889997.0
18779,1000,0.89,79,890314.0
18780,1000,0.89,80,890019.0
18781,1000,0.89,81,889499.0
18782,1000,0.89,82,889673.0
18783,1000,0.89,83,890275.0
18784,1000,0.89,84,890065.0
18785,1000,0.89,85,889462.0
18786,1000,0.89,86,890591.0
18787,1000,0.89,87,890343.0
18788,1000,0.89,88,890188.0
18789,1000,0.89,89,890153.0
18790,1000,0.89,90,889687.0
18791,1000,0.89,91,889911.0
18792,1000,0.89,92,889915.0
18793,1000,0.89,93,889810.0
18794,1000,0.89,94,889649.0
18795,1000,0.89,95,889744.0
18796,1000,0.89,96,889402.0
18797,1000,0.89,97,889866.0
18798,1000,0.89,98,889668.0
18799,1000,0.89,99,889865.0
18800,1000,0.9,0,900048.0
18801,1000,0.9,1,899520.0
18802,1000,0.9,2,899498.0
18803,1000,0.9,3,900070.0
18804,1000,0.9,4,899879.0
18805,1000,0.9,5,899856.0
18806,1000,0.9,6,900173.0
18807,1000,0.9,7,900154.0
18808,1000,0.9,8,899782.0
18809,1000,0.9,9,899568.0
18810,1000,0.9,10,899504.0
18811,1000,0.9,11,899760.0
18812,1000,0.9,12,900260.0
18813,1000,0.9,13,899552.0
18814,1000,0.9,14,900231.0
18815,1000,0.9,15,900383.0
18816,1000,0.9,16,899957.0
18817,1000,0.9,17,900158.0
18818,1000,0.9,18,900143.0
18819,1000,0.9,19,899822.0
18820,1000,0.9,20,900055.0
18821,1000,0.9,21,900031.0
18822,1000,0.9,22,899233.0
18823,1000,0.9,23,900382.0
18824,1000,0.9,24,900177.0
18825,1000,0.9,25,899949.0
18826,1000,0.9,26,900279.0
18827,1000,0.9,27,899719.0
18828,1000,0.9,28,899934.0
18829,1000,0.9,29,899380.0
18830,1000,0.9,30,898824.0
18831,1000,0.9,31,899629.0
18832,1000,0.9,32,900114.0
18833,1000,0.9,33,899408.0
18834,1000,0.9,34,899870.0
18835,1000,0.9,35,899819.0
18836,1000,0.9,36,899530.0
18837,1000,0.9,37,900539.0
18838,1000,0.9,38,899940.0
18839,1000,0.9,39,900113.0
18840,1000,0.9,40,899400.0
18841,1000,0.9,41,899904.0
18842,1000,0.9,42,900387.0
18843,1000,0.9,43,899960.0
18844,1000,0.9,44,899950.0
18845,1000,0.9,45,899356.0
18846,1000,0.9,46,899949.0
18847,1000,0.9,47,899926.0
18848,1000,0.9,48,900345.0
18849,1000,0.9,49,900025.0
18850,1000,0.9,50,899580.0
18851,1000,0.9,51,899471.0
18852,1000,0.9,52,900038.0
18853,1000,0.9,53,899774.0
18854,1000,0.9,54,900509.0
18855,1000,0.9,55,899951.0
18856,1000,0.9,56,899646.0
18857,1000,0.9,57,900083.0
18858,1000,0.9,58,899596.0
18859,1000,0.9,59,900092.0
18860,1000,0.9,60,899703.0
18861,1000,0.9,61,899933.0
18862,1000,0.9,62,899857.0
18863,1000,0.9,63,899827.0
18864,1000,0.9,64,899652.0
18865,1000,0.9,65,899741.0
18866,1000,0.9,66,899625.0
18867,1000,0.9,67,899568.0
18868,1000,0.9,68,899569.0
18869,1000,0.9,69,899647.0
18870,1000,0.9,70,899318.0
18871,1000,0.9,71,899621.0
18872,1000,0.9,72,899319.0
18873,1000,0.9,73,899726.0
18874,1000,0.9,74,899170.0
18875,1000,0.9,75,899784.0
18876,1000,0.9,76,899420.0
18877,1000,0.9,77,900695.0
18878,1000,0.9,78,900023.0
18879,1000,0.9,79,899633.0
18880,1000,0.9,80,899605.0
18881,1000,0.9,81,899996.0
18882,1000,0.9,82,899858.0
18883,1000,0.9,83,899998.0
18884,1000,0.9,84,899774.0
18885,1000,0.9,85,899712.0
18886,1000,0.9,86,899397.0
18887,1000,0.9,87,899990.0
18888,1000,0.9,88,899778.0
18889,1000,0.9,89,899900.0
18890,1000,0.9,90,900290.0
18891,1000,0.9,91,899753.0
18892,1000,0.9,92,899880.0
18893,1000,0.9,93,900084.0
18894,1000,0.9,94,899973.0
18895,1000,0.9,95,899550.0
18896,1000,0.9,96,899842.0
18897,1000,0.9,97,899673.0
18898,1000,0.9,98,899772.0
18899,1000,0.9,99,899976.0
18900,1000,0.91,0,910289.0
18901,1000,0.91,1,909920.0
18902,1000,0.91,2,910044.0
18903,1000,0.91,3,910043.0
18904,1000,0.91,4,910080.0
18905,1000,0.91,5,910058.0
18906,1000,0.91,6,909779.0
18907,1000,0.91,7,909769.0
18908,1000,0.91,8,909896.0
18909,1000,0.91,9,909989.0
18910,1000,0.91,10,909922.0
18911,1000,0.91,11,909573.0
18912,1000,0.91,12,909842.0
18913,1000,0.91,13,910065.0
18914,1000,0.91,14,910019.0
18915,1000,0.91,15,910050.0
18916,1000,0.91,16,909731.0
18917,1000,0.91,17,909830.0
18918,1000,0.91,18,910125.0
18919,1000,0.91,19,909864.0
18920,1000,0.91,20,909590.0
18921,1000,0.91,21,909954.0
18922,1000,0.91,22,910128.0
18923,1000,0.91,23,909908.0
18924,1000,0.91,24,909658.0
18925,1000,0.91,25,909959.0
18926,1000,0.91,26,909705.0
18927,1000,0.91,27,909692.0
18928,1000,0.91,28,910013.0
18929,1000,0.91,29,909839.0
18930,1000,0.91,30,910131.0
18931,1000,0.91,31,909276.0
18932,1000,0.91,32,909948.0
18933,1000,0.91,33,909707.0
18934,1000,0.91,34,910128.0
18935,1000,0.91,35,909679.0
18936,1000,0.91,36,909870.0
18937,1000,0.91,37,909783.0
18938,1000,0.91,38,909908.0
18939,1000,0.91,39,909733.0
18940,1000,0.91,40,909671.0
18941,1000,0.91,41,910353.0
18942,1000,0.91,42,910004.0
18943,1000,0.91,43,910092.0
18944,1000,0.91,44,909999.0
18945,1000,0.91,45,910380.0
18946,1000,0.91,46,909802.0
18947,1000,0.91,47,909860.0
18948,1000,0.91,48,909293.0
18949,1000,0.91,49,909713.0
18950,1000,0.91,50,910394.0
18951,1000,0.91,51,910002.0
18952,1000,0.91,52,909995.0
18953,1000,0.91,53,910452.0
18954,1000,0.91,54,909610.0
18955,1000,0.91,55,910298.0
18956,1000,0.91,56,909941.0
18957,1000,0.91,57,909907.0
18958,1000,0.91,58,910337.0
18959,1000,0.91,59,909972.0
18960,1000,0.91,60,909977.0
18961,1000,0.91,61,910179.0
18962,1000,0.91,62,910655.0
18963,1000,0.91,63,909844.0
18964,1000,0.91,64,909821.0
18965,1000,0.91,65,910158.0
18966,1000,0.91,66,909550.0
18967,1000,0.91,67,909967.0
18968,1000,0.91,68,910018.0
18969,1000,0.91,69,910242.0
18970,1000,0.91,70,910096.0
18971,1000,0.91,71,909717.0
18972,1000,0.91,72,909846.0
18973,1000,0.91,73,909848.0
18974,1000,0.91,74,910033.0
18975,1000,0.91,75,910409.0
18976,1000,0.91,76,909697.0
18977,1000,0.91,77,910320.0
18978,1000,0.91,78,910413.0
18979,1000,0.91,79,909843.0
18980,1000,0.91,80,910239.0
18981,1000,0.91,81,910162.0
18982,1000,0.91,82,910166.0
18983,1000,0.91,83,909842.0
18984,1000,0.91,84,910073.0
18985,1000,0.91,85,909558.0
18986,1000,0.91,86,909739.0
18987,1000,0.91,87,910015.0
18988,1000,0.91,88,910132.0
18989,1000,0.91,89,909550.0
18990,1000,0.91,90,910360.0
18991,1000,0.91,91,909765.0
18992,1000,0.91,92,910245.0
18993,1000,0.91,93,909814.0
18994,1000,0.91,94,910530.0
18995,1000,0.91,95,909441.0
18996,1000,0.91,96,910517.0
18997,1000,0.91,97,910204.0
18998,1000,0.91,98,910158.0
18999,1000,0.91,99,909951.0
19000,1000,0.92,0,920030.0
19001,1000,0.92,1,920020.0
19002,1000,0.92,2,919768.0
19003,1000,0.92,3,920061.0
19004,1000,0.92,4,919935.0
19005,1000,0.92,5,920342.0
19006,1000,0.92,6,919847.0
19007,1000,0.92,7,919543.0
19008,1000,0.92,8,920107.0
19009,1000,0.92,9,919567.0
19010,1000,0.92,10,919914.0
19011,1000,0.92,11,920167.0
19012,1000,0.92,12,919883.0
19013,1000,0.92,13,919837.0
19014,1000,0.92,14,920331.0
19015,1000,0.92,15,919799.0
19016,1000,0.92,16,919807.0
19017,1000,0.92,17,919964.0
19018,1000,0.92,18,919654.0
19019,1000,0.92,19,919878.0
19020,1000,0.92,20,920184.0
19021,1000,0.92,21,920100.0
19022,1000,0.92,22,919660.0
19023,1000,0.92,23,919734.0
19024,1000,0.92,24,919775.0
19025,1000,0.92,25,919681.0
19026,1000,0.92,26,919831.0
19027,1000,0.92,27,919871.0
19028,1000,0.92,28,919309.0
19029,1000,0.92,29,919824.0
19030,1000,0.92,30,919976.0
19031,1000,0.92,31,919976.0
19032,1000,0.92,32,919607.0
19033,1000,0.92,33,920366.0
19034,1000,0.92,34,919986.0
19035,1000,0.92,35,919907.0
19036,1000,0.92,36,919921.0
19037,1000,0.92,37,919873.0
19038,1000,0.92,38,919942.0
19039,1000,0.92,39,920159.0
19040,1000,0.92,40,919806.0
19041,1000,0.92,41,920267.0
19042,1000,0.92,42,919431.0
19043,1000,0.92,43,920058.0
19044,1000,0.92,44,919763.0
19045,1000,0.92,45,920462.0
19046,1000,0.92,46,919979.0
19047,1000,0.92,47,920026.0
19048,1000,0.92,48,919999.0
19049,1000,0.92,49,920073.0
19050,1000,0.92,50,919543.0
19051,1000,0.92,51,919879.0
19052,1000,0.92,52,920416.0
19053,1000,0.92,53,920300.0
19054,1000,0.92,54,919892.0
19055,1000,0.92,55,920588.0
19056,1000,0.92,56,919908.0
19057,1000,0.92,57,919593.0
19058,1000,0.92,58,919925.0
19059,1000,0.92,59,920182.0
19060,1000,0.92,60,920161.0
19061,1000,0.92,61,919676.0
19062,1000,0.92,62,920096.0
19063,1000,0.92,63,920095.0
19064,1000,0.92,64,919898.0
19065,1000,0.92,65,919506.0
19066,1000,0.92,66,920563.0
19067,1000,0.92,67,919932.0
19068,1000,0.92,68,919871.0
19069,1000,0.92,69,920106.0
19070,1000,0.92,70,920125.0
19071,1000,0.92,71,920072.0
19072,1000,0.92,72,919961.0
19073,1000,0.92,73,919928.0
19074,1000,0.92,74,919600.0
19075,1000,0.92,75,919960.0
19076,1000,0.92,76,919886.0
19077,1000,0.92,77,919633.0
19078,1000,0.92,78,920624.0
19079,1000,0.92,79,919933.0
19080,1000,0.92,80,919509.0
19081,1000,0.92,81,920136.0
19082,1000,0.92,82,920716.0
19083,1000,0.92,83,920196.0
19084,1000,0.92,84,920104.0
19085,1000,0.92,85,920367.0
19086,1000,0.92,86,919913.0
19087,1000,0.92,87,919811.0
19088,1000,0.92,88,919957.0
19089,1000,0.92,89,919945.0
19090,1000,0.92,90,919572.0
19091,1000,0.92,91,919892.0
19092,1000,0.92,92,919983.0
19093,1000,0.92,93,919982.0
19094,1000,0.92,94,919128.0
19095,1000,0.92,95,919721.0
19096,1000,0.92,96,919733.0
19097,1000,0.92,97,919970.0
19098,1000,0.92,98,920546.0
19099,1000,0.92,99,919577.0
19100,1000,0.93,0,929674.0
19101,1000,0.93,1,929762.0
19102,1000,0.93,2,929793.0
19103,1000,0.93,3,929753.0
19104,1000,0.93,4,929883.0
19105,1000,0.93,5,930028.0
19106,1000,0.93,6,929876.0
19107,1000,0.93,7,930215.0
19108,1000,0.93,8,929873.0
19109,1000,0.93,9,930286.0
19110,1000,0.93,10,929966.0
19111,1000,0.93,11,929712.0
19112,1000,0.93,12,929997.0
19113,1000,0.93,13,929948.0
19114,1000,0.93,14,929987.0
19115,1000,0.93,15,930264.0
19116,1000,0.93,16,930105.0
19117,1000,0.93,17,929696.0
19118,1000,0.93,18,930229.0
19119,1000,0.93,19,930320.0
19120,1000,0.93,20,930228.0
19121,1000,0.93,21,930155.0
19122,1000,0.93,22,930014.0
19123,1000,0.93,23,930349.0
19124,1000,0.93,24,929929.0
19125,1000,0.93,25,929655.0
19126,1000,0.93,26,930343.0
19127,1000,0.93,27,930258.0
19128,1000,0.93,28,929774.0
19129,1000,0.93,29,929909.0
19130,1000,0.93,30,929783.0
19131,1000,0.93,31,929163.0
19132,1000,0.93,32,929901.0
19133,1000,0.93,33,929371.0
19134,1000,0.93,34,930006.0
19135,1000,0.93,35,930392.0
19136,1000,0.93,36,930231.0
19137,1000,0.93,37,929950.0
19138,1000,0.93,38,929942.0
19139,1000,0.93,39,929989.0
19140,1000,0.93,40,930037.0
19141,1000,0.93,41,929945.0
19142,1000,0.93,42,929677.0
19143,1000,0.93,43,929888.0
19144,1000,0.93,44,929951.0
19145,1000,0.93,45,929847.0
19146,1000,0.93,46,930104.0
19147,1000,0.93,47,929564.0
19148,1000,0.93,48,930206.0
19149,1000,0.93,49,930409.0
19150,1000,0.93,50,929970.0
19151,1000,0.93,51,930110.0
19152,1000,0.93,52,930175.0
19153,1000,0.93,53,929891.0
19154,1000,0.93,54,929589.0
19155,1000,0.93,55,930013.0
19156,1000,0.93,56,929943.0
19157,1000,0.93,57,929948.0
19158,1000,0.93,58,929696.0
19159,1000,0.93,59,930304.0
19160,1000,0.93,60,929365.0
19161,1000,0.93,61,929683.0
19162,1000,0.93,62,929786.0
19163,1000,0.93,63,929851.0
19164,1000,0.93,64,929887.0
19165,1000,0.93,65,929729.0
19166,1000,0.93,66,930188.0
19167,1000,0.93,67,929864.0
19168,1000,0.93,68,930062.0
19169,1000,0.93,69,929499.0
19170,1000,0.93,70,929860.0
19171,1000,0.93,71,930295.0
19172,1000,0.93,72,930034.0
19173,1000,0.93,73,930126.0
19174,1000,0.93,74,930220.0
19175,1000,0.93,75,929822.0
19176,1000,0.93,76,929785.0
19177,1000,0.93,77,930127.0
19178,1000,0.93,78,929809.0
19179,1000,0.93,79,929937.0
19180,1000,0.93,80,929785.0
19181,1000,0.93,81,929908.0
19182,1000,0.93,82,929893.0
19183,1000,0.93,83,929560.0
19184,1000,0.93,84,930091.0
19185,1000,0.93,85,929792.0
19186,1000,0.93,86,929587.0
19187,1000,0.93,87,929811.0
19188,1000,0.93,88,929983.0
19189,1000,0.93,89,929999.0
19190,1000,0.93,90,930074.0
19191,1000,0.93,91,930482.0
19192,1000,0.93,92,929749.0
19193,1000,0.93,93,929997.0
19194,1000,0.93,94,930363.0
19195,1000,0.93,95,929837.0
19196,1000,0.93,96,929930.0
19197,1000,0.93,97,929642.0
19198,1000,0.93,98,930081.0
19199,1000,0.93,99,930350.0
19200,1000,0.9400000000000001,0,939682.0
19201,1000,0.9400000000000001,1,940136.0
19202,1000,0.9400000000000001,2,939798.0
19203,1000,0.9400000000000001,3,940073.0
19204,1000,0.9400000000000001,4,940108.0
19205,1000,0.9400000000000001,5,940331.0
19206,1000,0.9400000000000001,6,940047.0
19207,1000,0.9400000000000001,7,939612.0
19208,1000,0.9400000000000001,8,940102.0
19209,1000,0.9400000000000001,9,940082.0
19210,1000,0.9400000000000001,10,939552.0
19211,1000,0.9400000000000001,11,939730.0
19212,1000,0.9400000000000001,12,940011.0
19213,1000,0.9400000000000001,13,940196.0
19214,1000,0.9400000000000001,14,939781.0
19215,1000,0.9400000000000001,15,940357.0
19216,1000,0.9400000000000001,16,939981.0
19217,1000,0.9400000000000001,17,939853.0
19218,1000,0.9400000000000001,18,940341.0
19219,1000,0.9400000000000001,19,940357.0
19220,1000,0.9400000000000001,20,939770.0
19221,1000,0.9400000000000001,21,939825.0
19222,1000,0.9400000000000001,22,940107.0
19223,1000,0.9400000000000001,23,939785.0
19224,1000,0.9400000000000001,24,940131.0
19225,1000,0.9400000000000001,25,939661.0
19226,1000,0.9400000000000001,26,939963.0
19227,1000,0.9400000000000001,27,940073.0
19228,1000,0.9400000000000001,28,939962.0
19229,1000,0.9400000000000001,29,940215.0
19230,1000,0.9400000000000001,30,940200.0
19231,1000,0.9400000000000001,31,940274.0
19232,1000,0.9400000000000001,32,940322.0
19233,1000,0.9400000000000001,33,939935.0
19234,1000,0.9400000000000001,34,940162.0
19235,1000,0.9400000000000001,35,939566.0
19236,1000,0.9400000000000001,36,939790.0
19237,1000,0.9400000000000001,37,939997.0
19238,1000,0.9400000000000001,38,939617.0
19239,1000,0.9400000000000001,39,940265.0
19240,1000,0.9400000000000001,40,939820.0
19241,1000,0.9400000000000001,41,940101.0
19242,1000,0.9400000000000001,42,939972.0
19243,1000,0.9400000000000001,43,940074.0
19244,1000,0.9400000000000001,44,940003.0
19245,1000,0.9400000000000001,45,940754.0
19246,1000,0.9400000000000001,46,940227.0
19247,1000,0.9400000000000001,47,940094.0
19248,1000,0.9400000000000001,48,939831.0
19249,1000,0.9400000000000001,49,940318.0
19250,1000,0.9400000000000001,50,940250.0
19251,1000,0.9400000000000001,51,940104.0
19252,1000,0.9400000000000001,52,940263.0
19253,1000,0.9400000000000001,53,939550.0
19254,1000,0.9400000000000001,54,940015.0
19255,1000,0.9400000000000001,55,939909.0
19256,1000,0.9400000000000001,56,939895.0
19257,1000,0.9400000000000001,57,939747.0
19258,1000,0.9400000000000001,58,939602.0
19259,1000,0.9400000000000001,59,939785.0
19260,1000,0.9400000000000001,60,940054.0
19261,1000,0.9400000000000001,61,939654.0
19262,1000,0.9400000000000001,62,939803.0
19263,1000,0.9400000000000001,63,939623.0
19264,1000,0.9400000000000001,64,939995.0
19265,1000,0.9400000000000001,65,940231.0
19266,1000,0.9400000000000001,66,940066.0
19267,1000,0.9400000000000001,67,940023.0
19268,1000,0.9400000000000001,68,939590.0
19269,1000,0.9400000000000001,69,940373.0
19270,1000,0.9400000000000001,70,940253.0
19271,1000,0.9400000000000001,71,939995.0
19272,1000,0.9400000000000001,72,940499.0
19273,1000,0.9400000000000001,73,939739.0
19274,1000,0.9400000000000001,74,940225.0
19275,1000,0.9400000000000001,75,939847.0
19276,1000,0.9400000000000001,76,940133.0
19277,1000,0.9400000000000001,77,939897.0
19278,1000,0.9400000000000001,78,940174.0
19279,1000,0.9400000000000001,79,939965.0
19280,1000,0.9400000000000001,80,940129.0
19281,1000,0.9400000000000001,81,939750.0
19282,1000,0.9400000000000001,82,939940.0
19283,1000,0.9400000000000001,83,940358.0
19284,1000,0.9400000000000001,84,939635.0
19285,1000,0.9400000000000001,85,940140.0
19286,1000,0.9400000000000001,86,940372.0
19287,1000,0.9400000000000001,87,939739.0
19288,1000,0.9400000000000001,88,939866.0
19289,1000,0.9400000000000001,89,939896.0
19290,1000,0.9400000000000001,90,939666.0
19291,1000,0.9400000000000001,91,939925.0
19292,1000,0.9400000000000001,92,939838.0
19293,1000,0.9400000000000001,93,940449.0
19294,1000,0.9400000000000001,94,940089.0
19295,1000,0.9400000000000001,95,940158.0
19296,1000,0.9400000000000001,96,940060.0
19297,1000,0.9400000000000001,97,939922.0
19298,1000,0.9400000000000001,98,940549.0
19299,1000,0.9400000000000001,99,939882.0
19300,1000,0.9500000000000001,0,949840.0
19301,1000,0.9500000000000001,1,950213.0
19302,1000,0.9500000000000001,2,949613.0
19303,1000,0.9500000000000001,3,950090.0
19304,1000,0.9500000000000001,4,950001.0
19305,1000,0.9500000000000001,5,950070.0
19306,1000,0.9500000000000001,6,950416.0
19307,1000,0.9500000000000001,7,949725.0
19308,1000,0.9500000000000001,8,949895.0
19309,1000,0.9500000000000001,9,949808.0
19310,1000,0.9500000000000001,10,949725.0
19311,1000,0.9500000000000001,11,949881.0
19312,1000,0.9500000000000001,12,950110.0
19313,1000,0.9500000000000001,13,950159.0
19314,1000,0.9500000000000001,14,950108.0
19315,1000,0.9500000000000001,15,949547.0
19316,1000,0.9500000000000001,16,950035.0
19317,1000,0.9500000000000001,17,950058.0
19318,1000,0.9500000000000001,18,950307.0
19319,1000,0.9500000000000001,19,950003.0
19320,1000,0.9500000000000001,20,949913.0
19321,1000,0.9500000000000001,21,949977.0
19322,1000,0.9500000000000001,22,950334.0
19323,1000,0.9500000000000001,23,950293.0
19324,1000,0.9500000000000001,24,949734.0
19325,1000,0.9500000000000001,25,949706.0
19326,1000,0.9500000000000001,26,949640.0
19327,1000,0.9500000000000001,27,949619.0
19328,1000,0.9500000000000001,28,949907.0
19329,1000,0.9500000000000001,29,949799.0
19330,1000,0.9500000000000001,30,950008.0
19331,1000,0.9500000000000001,31,949867.0
19332,1000,0.9500000000000001,32,950136.0
19333,1000,0.9500000000000001,33,950162.0
19334,1000,0.9500000000000001,34,949962.0
19335,1000,0.9500000000000001,35,949745.0
19336,1000,0.9500000000000001,36,950357.0
19337,1000,0.9500000000000001,37,949871.0
19338,1000,0.9500000000000001,38,950404.0
19339,1000,0.9500000000000001,39,950220.0
19340,1000,0.9500000000000001,40,949964.0
19341,1000,0.9500000000000001,41,949887.0
19342,1000,0.9500000000000001,42,949943.0
19343,1000,0.9500000000000001,43,950212.0
19344,1000,0.9500000000000001,44,949887.0
19345,1000,0.9500000000000001,45,950045.0
19346,1000,0.9500000000000001,46,950077.0
19347,1000,0.9500000000000001,47,950173.0
19348,1000,0.9500000000000001,48,949860.0
19349,1000,0.9500000000000001,49,949619.0
19350,1000,0.9500000000000001,50,949807.0
19351,1000,0.9500000000000001,51,949829.0
19352,1000,0.9500000000000001,52,949897.0
19353,1000,0.9500000000000001,53,949940.0
19354,1000,0.9500000000000001,54,950263.0
19355,1000,0.9500000000000001,55,950188.0
19356,1000,0.9500000000000001,56,950076.0
19357,1000,0.9500000000000001,57,949953.0
19358,1000,0.9500000000000001,58,950457.0
19359,1000,0.9500000000000001,59,949895.0
19360,1000,0.9500000000000001,60,950141.0
19361,1000,0.9500000000000001,61,950381.0
19362,1000,0.9500000000000001,62,949626.0
19363,1000,0.9500000000000001,63,949852.0
19364,1000,0.9500000000000001,64,950103.0
19365,1000,0.9500000000000001,65,949849.0
19366,1000,0.9500000000000001,66,950236.0
19367,1000,0.9500000000000001,67,950113.0
19368,1000,0.9500000000000001,68,950124.0
19369,1000,0.9500000000000001,69,950224.0
19370,1000,0.9500000000000001,70,950270.0
19371,1000,0.9500000000000001,71,950125.0
19372,1000,0.9500000000000001,72,949819.0
19373,1000,0.9500000000000001,73,949607.0
19374,1000,0.9500000000000001,74,950041.0
19375,1000,0.9500000000000001,75,950165.0
19376,1000,0.9500000000000001,76,949379.0
19377,1000,0.9500000000000001,77,950234.0
19378,1000,0.9500000000000001,78,949750.0
19379,1000,0.9500000000000001,79,950128.0
19380,1000,0.9500000000000001,80,949680.0
19381,1000,0.9500000000000001,81,950088.0
19382,1000,0.9500000000000001,82,950046.0
19383,1000,0.9500000000000001,83,949603.0
19384,1000,0.9500000000000001,84,949677.0
19385,1000,0.9500000000000001,85,950307.0
19386,1000,0.9500000000000001,86,949861.0
19387,1000,0.9500000000000001,87,950281.0
19388,1000,0.9500000000000001,88,949780.0
19389,1000,0.9500000000000001,89,950582.0
19390,1000,0.9500000000000001,90,950354.0
19391,1000,0.9500000000000001,91,949903.0
19392,1000,0.9500000000000001,92,950262.0
19393,1000,0.9500000000000001,93,950035.0
19394,1000,0.9500000000000001,94,949837.0
19395,1000,0.9500000000000001,95,949755.0
19396,1000,0.9500000000000001,96,950162.0
19397,1000,0.9500000000000001,97,949819.0
19398,1000,0.9500000000000001,98,950134.0
19399,1000,0.9500000000000001,99,949924.0
19400,1000,0.96,0,959902.0
19401,1000,0.96,1,960245.0
19402,1000,0.96,2,959737.0
19403,1000,0.96,3,960150.0
19404,1000,0.96,4,960191.0
19405,1000,0.96,5,959856.0
19406,1000,0.96,6,959725.0
19407,1000,0.96,7,959828.0
19408,1000,0.96,8,959940.0
19409,1000,0.96,9,960105.0
19410,1000,0.96,10,959895.0
19411,1000,0.96,11,960177.0
19412,1000,0.96,12,959757.0
19413,1000,0.96,13,960154.0
19414,1000,0.96,14,959955.0
19415,1000,0.96,15,959808.0
